Date,High,Low,Open,Close,Volume,Adj Close
2022-05-31,96.29000091552734,94.51000213623047,95.54000091552734,95.30000305175781,9621700.0,94.26752471923828
2022-06-01,96.36000061035156,93.83000183105469,95.5999984741211,94.75,6152400.0,93.7234878540039
2022-06-02,96.37000274658203,93.62000274658203,93.98999786376953,96.33999633789062,6335000.0,95.29625701904297
2022-06-03,94.58000183105469,92.9000015258789,94.36000061035156,93.7699966430664,9137100.0,92.75409698486328
2022-06-06,95.54000091552734,92.87000274658203,95.0,93.11000061035156,9440200.0,92.10124969482422
2022-06-07,93.86000061035156,91.7699966430664,92.66999816894531,93.83999633789062,7360200.0,92.8233413696289
2022-06-08,94.93000030517578,93.13999938964844,94.0,93.47000122070312,6446300.0,92.45735168457031
2022-06-09,93.5,90.80000305175781,93.0,90.8499984741211,8086700.0,89.86573028564453
2022-06-10,90.72000122070312,88.62999725341797,90.54000091552734,88.68000030517578,10460400.0,87.71924591064453
2022-06-13,86.83000183105469,85.0199966430664,86.05999755859375,85.55000305175781,14603700.0,84.62316131591797
2022-06-14,87.87999725341797,86.29000091552734,86.73999786376953,87.19000244140625,10449600.0,86.24539184570312
2022-06-15,89.80999755859375,87.37000274658203,87.51000213623047,89.12999725341797,11742500.0,88.16436767578125
2022-06-16,85.93000030517578,83.98999786376953,85.22000122070312,84.5199966430664,10505200.0,84.04467010498047
2022-06-17,85.5999984741211,83.94999694824219,85.0,85.0,9735500.0,84.52197265625
2022-06-21,87.75,86.0,86.0,86.94999694824219,9604000.0,86.46099853515625
2022-06-22,86.18000030517578,84.55000305175781,84.63999938964844,84.91000366210938,7868700.0,84.43247985839844
2022-06-23,84.2300033569336,82.76000213623047,84.12999725341797,84.12000274658203,10370300.0,83.64691925048828
2022-06-24,86.55000305175781,84.1500015258789,84.1500015258789,85.91999816894531,10670100.0,85.43679809570312
2022-06-27,87.0,85.58000183105469,86.91999816894531,85.86000061035156,7358000.0,85.37713623046875
2022-06-28,86.80999755859375,84.33999633789062,86.1500015258789,84.33999633789062,8289200.0,83.86567687988281
2022-06-29,84.61000061035156,83.33000183105469,84.43000030517578,83.6500015258789,7981300.0,83.1795654296875
2022-06-30,82.22000122070312,80.12000274658203,81.45999908447266,81.75,14201600.0,81.29024505615234
2022-07-01,79.22000122070312,76.18000030517578,79.04000091552734,77.0,19531700.0,76.56696319580078
2022-07-05,76.1500015258789,73.73999786376953,74.55000305175781,76.11000061035156,22253100.0,75.68196868896484
2022-07-06,76.30000305175781,73.77999877929688,74.29000091552734,75.55999755859375,11530500.0,75.13505554199219
2022-07-07,80.95999908447266,78.33999633789062,78.5999984741211,80.6500015258789,15847800.0,80.1964340209961
2022-07-08,82.16000366210938,79.76000213623047,79.91999816894531,81.51000213623047,10004200.0,81.05159759521484
2022-07-11,80.2699966430664,78.81999969482422,79.7699966430664,79.11000061035156,9519600.0,78.66509246826172
2022-07-12,81.4800033569336,78.93000030517578,81.16000366210938,79.0999984741211,10363700.0,78.6551513671875
2022-07-13,81.72000122070312,78.9000015258789,79.27999877929688,81.29000091552734,14706500.0,80.83283233642578
2022-07-14,84.04000091552734,80.51000213623047,82.94999694824219,83.66999816894531,23377000.0,83.19944763183594
2022-07-15,86.04000091552734,83.97000122070312,85.58000183105469,85.62999725341797,14061000.0,85.14842224121094
2022-07-18,86.08000183105469,83.37000274658203,86.05999755859375,83.58000183105469,11352500.0,83.10995483398438
2022-07-19,86.47000122070312,84.55999755859375,85.0,86.1500015258789,10673100.0,85.6655044555664
2022-07-20,86.75,85.11000061035156,85.18000030517578,86.55999755859375,11664800.0,86.07319641113281
2022-07-21,87.80000305175781,86.4000015258789,86.68000030517578,87.79000091552734,7135000.0,87.29627990722656
2022-07-22,87.7300033569336,85.80000305175781,87.41000366210938,86.31999969482422,8612100.0,85.83454895019531
2022-07-25,86.69999694824219,85.62999725341797,86.30000305175781,86.30000305175781,5960900.0,85.81465911865234
2022-07-26,85.19999694824219,83.8499984741211,84.76000213623047,84.41999816894531,6977700.0,83.94522857666016
2022-07-27,87.9000015258789,85.30999755859375,85.30999755859375,87.62999725341797,9399500.0,87.13717651367188
2022-07-28,88.62000274658203,86.44999694824219,87.12999725341797,88.61000061035156,10668200.0,88.1116714477539
2022-07-29,89.20999908447266,87.79000091552734,87.81999969482422,88.4800033569336,10366200.0,87.9823989868164
2022-08-01,86.88999938964844,84.30000305175781,85.30000305175781,86.30999755859375,20102600.0,85.82460021972656
2022-08-02,87.51000213623047,84.16999816894531,84.5199966430664,86.05000305175781,15541600.0,85.56607055664062
2022-08-03,86.7699966430664,84.55999755859375,85.95999908447266,86.51000213623047,20779400.0,86.02348327636719
2022-08-04,88.41999816894531,86.62000274658203,87.0,88.41999816894531,13472500.0,87.92273712158203
2022-08-05,90.9800033569336,88.01000213623047,88.02999877929688,89.7699966430664,13293500.0,89.26514434814453
2022-08-08,89.0999984741211,86.91000366210938,88.9800033569336,87.94000244140625,12120300.0,87.44544219970703
2022-08-09,87.13999938964844,84.44000244140625,86.94000244140625,85.20999908447266,13075000.0,84.73078918457031
2022-08-10,88.66999816894531,86.30999755859375,86.80999755859375,88.66999816894531,10704600.0,88.17132568359375
2022-08-11,91.0,89.30999755859375,89.95999908447266,89.5199966430664,11158800.0,89.01654815673828
2022-08-12,91.3499984741211,89.63999938964844,89.68000030517578,90.86000061035156,12098800.0,90.34901428222656
2022-08-15,91.94000244140625,90.0,90.01000213623047,91.56999969482422,15949500.0,91.05502319335938
2022-08-16,91.3499984741211,88.56999969482422,91.13999938964844,89.94999694824219,10566100.0,89.44412994384766
2022-08-17,89.7699966430664,88.4800033569336,89.0,89.19999694824219,9093100.0,88.69834899902344
2022-08-18,89.66999816894531,88.41999816894531,88.70999908447266,89.2699966430664,10947700.0,88.76795196533203
2022-08-19,88.58999633789062,87.0199966430664,88.5,87.19999694824219,9602800.0,86.7095947265625
2022-08-22,86.02999877929688,84.94000244140625,85.41000366210938,85.23999786376953,8054000.0,84.7606201171875
2022-08-23,86.5999984741211,84.98999786376953,85.16000366210938,86.02999877929688,8462500.0,85.54617309570312
2022-08-24,86.12999725341797,85.19999694824219,85.80000305175781,85.55999755859375,7085800.0,85.07881927490234
2022-08-25,87.58999633789062,86.01000213623047,86.33000183105469,87.56999969482422,6602100.0,87.0775146484375
2022-08-26,87.79000091552734,84.6500015258789,87.5,84.73999786376953,9381500.0,84.263427734375
